date,cumulative_etf_flow
2022-11-01,12979817630.508009
2022-11-02,12908354440.14291
2022-11-03,12801821294.828436
2022-11-04,13065886936.127974
2022-11-05,13477972726.148535
2022-11-06,13413608256.581823
2022-11-07,13143004249.765488
2022-11-08,12422049721.109518
2022-11-09,11139718963.790438
2022-11-10,10689923487.63774
2022-11-11,10836030359.460287
2022-11-12,10650506757.00502
2022-11-13,10540209853.638355
2022-11-14,10419080853.95648
2022-11-15,10633907741.078821
2022-11-16,10567823306.4585
2022-11-17,10501429117.324232
2022-11-18,10584761846.611822
2022-11-19,10528205944.640123
2022-11-20,10504742145.458538
2022-11-21,10154960688.865446
2022-11-22,10080515029.22564
2022-11-23,10413650802.932186
2022-11-24,10501822993.45084
2022-11-25,10433848291.171679
2022-11-26,10477248332.92593
2022-11-27,10461799644.910334
2022-11-28,10264514539.555582
2022-11-29,10377329432.299213
2022-11-30,10682517881.688557
2022-12-01,10782701412.098408
2022-12-02,10713589802.616032
2022-12-03,10724288786.815971
2022-12-04,10741208291.181135
2022-12-05,10851010683.614645
2022-12-06,10731973255.651665
2022-12-07,10663049328.60898
2022-12-08,10683201396.99101
2022-12-09,10854927753.47106
2022-12-10,10835244328.418816
2022-12-11,10838509237.103325
2022-12-12,10733056869.104269
2022-12-13,11013176205.534773
2022-12-14,11283672001.282112
2022-12-15,11104107128.438099
2022-12-16,10806460345.669342
2022-12-17,10544860575.78279
2022-12-18,10564036639.953054
2022-12-19,10536507594.920145
2022-12-20,10598223393.58103
2022-12-21,10631767315.369968
2022-12-22,10591026742.897253
2022-12-23,10626029653.480438
2022-12-24,10626320792.40601
2022-12-25,10618396670.522854
2022-12-26,10635335938.300556
2022-12-27,10609853649.0284
2022-12-28,10504915275.273043
2022-12-29,10470946665.260439
2022-12-30,10445061188.778387
2022-12-31,10459271717.622484
2023-01-01,10432006753.769686
2023-01-02,10513189096.787954
2023-01-03,10515948187.878094
2023-01-04,10601691206.75431
2023-01-05,10606588537.15796
2023-01-06,10601012219.028769
2023-01-07,10674247419.037216
2023-01-08,10678401362.03252
2023-01-09,10856737632.869267
2023-01-10,10891252982.01514
2023-01-11,10996475172.889141
2023-01-12,11541674562.771036
2023-01-13,12004553185.988579
2023-01-14,13099942630.639515
2023-01-15,13095925652.21922
2023-01-16,13253242781.39527
2023-01-17,13350601343.936644
2023-01-18,13314737016.526724
2023-01-19,13132354324.054491
2023-01-20,13396365734.036686
2023-01-21,14414380191.023932
2023-01-22,14385886401.227177
2023-01-23,14389361841.507006
2023-01-24,14478697592.328478
2023-01-25,14305523038.168459
2023-01-26,14536565816.907434
2023-01-27,14489015794.116816
2023-01-28,14515014641.24478
2023-01-29,14758205800.68397
2023-01-30,14686349017.779816
2023-01-31,14470192346.261444
2023-02-01,14564587668.75412
2023-02-02,14993663715.98414
2023-02-03,14776046507.586657
2023-02-04,14714195411.889729
2023-02-05,14602811584.417082
2023-02-06,14412464821.982801
2023-02-07,14467530681.563087
2023-02-08,14538550571.473644
2023-02-09,14205122965.757378
2023-02-10,13704710630.69784
2023-02-11,13652732998.603678
2023-02-12,13760166045.72613
2023-02-13,13647333972.545563
2023-02-14,13774584952.93284
2023-02-15,14237521817.978695
2023-02-16,15481252004.56576
2023-02-17,15090777695.418337
2023-02-18,15479905794.788607
2023-02-19,15498227189.691883
2023-02-20,15514067490.264412
2023-02-21,15537645596.618994
2023-02-22,15116552218.441978
2023-02-23,15179460827.123144
2023-02-24,14885268725.271172
2023-02-25,14503120134.702131
2023-02-26,14633445158.713125
2023-02-27,14755300822.168903
2023-02-28,14709046012.407944
2023-03-01,14819769402.353203
2023-03-02,14716735881.618494
2023-03-03,14102639632.51162
2023-03-04,14029293064.738426
2023-03-05,14082925058.363564
2023-03-06,14084724701.630632
2023-03-07,14037651007.063103
2023-03-08,13859722485.86205
2023-03-09,13477532367.049356
2023-03-10,12555857368.515957
2023-03-11,12739379355.12376
2023-03-12,12979634520.827494
2023-03-13,14427215693.320297
2023-03-14,15603267935.476822
2023-03-15,15505776732.9106
2023-03-16,15537736642.71515
2023-03-17,16527964316.42803
2023-03-18,17243094645.956944
2023-03-19,17272211271.580544
2023-03-20,17572031339.314804
2023-03-21,17636676870.073
2023-03-22,17680526866.673317
2023-03-23,17502796530.98043
2023-03-24,17626385798.37543
2023-03-25,17326031991.460705
2023-03-26,17451737480.72685
2023-03-27,17333599585.70819
2023-03-28,16994524418.47785
2023-03-29,17626831400.937016
2023-03-30,17844959255.63649
2023-03-31,17705955798.130356
2023-04-01,17856490776.157436
2023-04-02,17762591994.19387
2023-04-03,17560909960.757515
2023-04-04,17606967502.24897
2023-04-05,17786504538.95934
2023-04-06,17566916350.652218
2023-04-07,17525339774.002064
2023-04-08,17562834693.124706
2023-04-09,17572179731.894283
2023-04-10,17922387531.0468
2023-04-11,18873852018.502075
2023-04-12,18825311697.79116
2023-04-13,18958001920.507427
2023-04-14,19191419480.124195
2023-04-15,19058910684.810665
2023-04-16,19017849449.550297
2023-04-17,18638111138.171913
2023-04-18,18772028598.532486
2023-04-19,18571111891.353077
2023-04-20,17991124667.511707
2023-04-21,17543092503.45521
2023-04-22,17197118647.657726
2023-04-23,17305470839.504482
2023-04-24,17240847389.969322
2023-04-25,17243090413.353065
2023-04-26,18079091948.12272
2023-04-27,18253253510.42984
2023-04-28,18393188912.973198
2023-04-29,18349540088.822838
2023-04-30,18370894370.450657
2023-05-01,17825651475.163055
2023-05-02,17686764160.52694
2023-05-03,17876591535.2106
2023-05-04,18155971493.48395
2023-05-05,18316806234.792095
2023-05-06,18262763768.24291
2023-05-07,18108376769.80486
2023-05-08,17521811945.88149
2023-05-09,17294458544.51117
2023-05-10,17373097300.04436
2023-05-11,17097547608.101871
2023-05-12,16598605792.857885
2023-05-13,16793637211.997366
2023-05-14,16825963109.367004
2023-05-15,17105940607.582403
2023-05-16,16950436351.010935
2023-05-17,16903837437.05299
2023-05-18,17007396276.580442
2023-05-19,16819038233.168842
2023-05-20,16859720649.653728
2023-05-21,16901729666.923903
2023-05-22,16788994509.195156
2023-05-23,17043166095.631626
2023-05-24,16677669105.066723
2023-05-25,16460843861.339767
2023-05-26,16633153706.68495
2023-05-27,16731590821.5051
2023-05-28,17075844304.617134
2023-05-29,17444360835.47075
2023-05-30,17393907744.961433
2023-05-31,17018546083.319178
2023-06-01,16815138745.437263
2023-06-02,16914265984.535517
2023-06-03,16974979643.353966
2023-06-04,16974835745.4792
2023-06-05,16556584117.212633
2023-06-06,16300815472.49723
2023-06-07,16690503318.007483
2023-06-08,16548294058.650848
2023-06-09,16574857782.051231
2023-06-10,16162744239.448112
2023-06-11,16151926243.863014
2023-06-12,16168369394.540953
2023-06-13,16242081127.530144
2023-06-14,16152832923.737873
2023-06-15,15679475845.685392
2023-06-16,16087632218.965975
2023-06-17,16542381874.452112
2023-06-18,16571872227.336378
2023-06-19,16557558667.471834
2023-06-20,16975591330.01309
2023-06-21,18273595462.550354
2023-06-22,18811645138.764534
2023-06-23,18952998434.226105
2023-06-24,19140516388.592045
2023-06-25,19141057739.646015
2023-06-26,18938073821.175934
2023-06-27,19082329533.532738
2023-06-28,18945279796.410572
2023-06-29,18963103302.040897
2023-06-30,19065533072.929653
2023-07-01,19035158143.973125
2023-07-02,19057051561.96701
2023-07-03,19223940344.507828
2023-07-04,19337345114.475945
2023-07-05,19097227714.04861
2023-07-06,19045795470.635685
2023-07-07,18836711248.18288
2023-07-08,18863987714.121105
2023-07-09,18893058823.4422
2023-07-10,18883123183.730522
2023-07-11,19027121833.653236
2023-07-12,19079828087.826637
2023-07-13,19150254236.32835
2023-07-14,19368424250.255272
2023-07-15,18919315759.69774
2023-07-16,18911977129.521435
2023-07-17,18837632650.580853
2023-07-18,18684107755.841408
2023-07-19,18712210285.848156
2023-07-20,18711675337.627464
2023-07-21,18621755196.266483
2023-07-22,18648000638.534546
2023-07-23,18678797968.42793
2023-07-24,18372905932.363613
2023-07-25,18199924055.47893
2023-07-26,18263310068.451168
2023-07-27,18312621286.21364
2023-07-28,18250104098.90137
2023-07-29,18297258490.13661
2023-07-30,18287399723.359295
2023-07-31,18266250970.549408
2023-08-01,18067689649.719677
2023-08-02,18323328413.80158
2023-08-03,18167324613.919987
2023-08-04,18152551849.92199
2023-08-05,18087986594.00248
2023-08-06,18096959702.062202
2023-08-07,18098341590.31085
2023-08-08,18317003640.8469
2023-08-09,18497486287.64997
2023-08-10,18367789587.86862
2023-08-11,18304028482.173656
2023-08-12,18315624304.77485
2023-08-13,18305877558.983192
2023-08-14,18298305670.081615
2023-08-15,18257879205.172832
2023-08-16,18127715561.18137
2023-08-17,17571911259.886326
2023-08-18,16391968900.354153
2023-08-19,16200280415.12818
2023-08-20,16270847994.587366
2023-08-21,16240064921.47157
2023-08-22,16184580569.272196
2023-08-23,16286502429.785795
2023-08-24,16373170651.944298
2023-08-25,16216277051.541166
2023-08-26,16214156278.077871
2023-08-27,16225593603.672771
2023-08-28,16207728084.449326
2023-08-29,16599171410.988276
2023-08-30,17038607385.478876
2023-08-31,16725741599.569336
2023-09-01,16102759422.340427
2023-09-02,16047327604.288485
2023-09-03,16107726591.880714
2023-09-04,16097450514.101675
2023-09-05,15995142064.549416
2023-09-06,15988995876.257896
2023-09-07,16048003489.622831
2023-09-08,16182515517.313334
2023-09-09,16080859597.42422
2023-09-10,16050382385.963594
2023-09-11,15861033340.7072
2023-09-12,16069578430.497282
2023-09-13,16207599966.435106
2023-09-14,16431596261.943026
2023-09-15,16472266811.142387
2023-09-16,16514465785.800697
2023-09-17,16495289825.432236
2023-09-18,16694557429.000944
2023-09-19,16807260880.099274
2023-09-20,16863913398.446203
2023-09-21,16655164741.455404
2023-09-22,16544235809.584337
2023-09-23,16524038741.68715
2023-09-24,16521805590.326143
2023-09-25,16293664946.748713
2023-09-26,16313206320.088268
2023-09-27,16355076347.732891
2023-09-28,16566376305.588503
2023-09-29,16733694182.852032
2023-09-30,16734350005.554913
2023-10-01,16845655188.750164
2023-10-02,17409506024.01157
2023-10-03,17059975303.500181
2023-10-04,17066505997.105232
2023-10-05,17160958004.590067
2023-10-06,17189398894.483467
2023-10-07,17342966584.04694
2023-10-08,17335696527.033558
2023-10-09,17184831867.80515
2023-10-10,17087594844.91499
2023-10-11,16781111832.797956
2023-10-12,16612488523.12988
2023-10-13,16635004719.261843
2023-10-14,16683712284.338682
2023-10-15,16717346326.845676
2023-10-16,17293720355.08123
2023-10-17,17626915528.630234
2023-10-18,17634793248.064274
2023-10-19,17675177320.905083
2023-10-20,18250282012.451656
2023-10-21,18496842722.499985
2023-10-22,18567327593.89146
2023-10-23,19151410657.579414
2023-10-24,21143770931.453056
2023-10-25,21297602196.818478
2023-10-26,21305939796.678764
2023-10-27,21085987819.166557
2023-10-28,21154486142.332634
2023-10-29,21288521393.839565
2023-10-30,21387899936.897503
2023-10-31,21302979227.381126
2023-11-01,21393514995.401543
2023-11-02,21808128705.903187
2023-11-03,21395672050.680508
2023-11-04,21524056072.52269
2023-11-05,21716751462.254673
2023-11-06,21689427728.14502
2023-11-07,21667039696.498333
2023-11-08,21918725664.98911
2023-11-09,22658060870.807346
2023-11-10,22861847755.60511
2023-11-11,22994138468.23907
2023-11-12,22970899477.15403
2023-11-13,22872513556.874954
2023-11-14,22474934332.617737
2023-11-15,22379350716.77165
2023-11-16,22954280837.10813
2023-11-17,22509740786.219948
2023-11-18,22615546883.897972
2023-11-19,22681443939.58413
2023-11-20,23106777965.030106
2023-11-21,23055265384.367096
2023-11-22,22663156701.107986
2023-11-23,23119198055.345272
2023-11-24,23294139248.280983
2023-11-25,23400085866.974342
2023-11-26,23302746867.090546
2023-11-27,23030388309.00636
2023-11-28,23172230561.803375
2023-11-29,23518595050.901485
2023-11-30,23370081760.946022
2023-12-01,23720962042.844486
2023-12-02,24038342628.558857
2023-12-03,24438033305.619644
2023-12-04,25546937233.011955
2023-12-05,26137984271.794064
2023-12-06,27157366671.252308
2023-12-07,26957029064.431976
2023-12-08,26959053016.908478
2023-12-09,27242816677.69019
2023-12-10,27106408556.767513
2023-12-11,26049847196.504433
2023-12-12,25678158564.0005
2023-12-13,25659933411.4064
2023-12-14,26504548499.453903
2023-12-15,26297549357.50709
2023-12-16,26130539908.09524
2023-12-17,25943076059.399017
2023-12-18,25559167259.818672
2023-12-19,26421478381.944435
2023-12-20,26648420513.995617
2023-12-21,27028025323.4177
2023-12-22,27099059566.31808
2023-12-23,27033548053.435772
2023-12-24,27017645804.80548
2023-12-25,26774596247.86356
2023-12-26,26456494735.113834
2023-12-27,26453068291.0829
2023-12-28,26584069860.883675
2023-12-29,26222166870.12849
2023-12-30,25980640912.318985
2023-12-31,26191240766.70356
2024-01-01,26364115450.859043
2024-01-02,27891326730.526043
2024-01-03,27220649648.66332
2024-01-04,26794031123.486744
2024-01-05,27124993849.449722
2024-01-06,27162275035.817863
2024-01-07,27302868959.286095
2024-01-08,27663950425.623
2024-01-09,28916665592.31051
2024-01-10,28375739360.699856
2024-01-11,28967836989.47203
2024-01-12,28794153685.07169
2024-01-13,27202722299.116955
2024-01-14,27183943755.220734
2024-01-15,27020599679.307396
2024-01-16,27355065192.321064
2024-01-17,27272100851.957596
2024-01-18,27435711463.75879
2024-01-19,26729778874.76029
2024-01-20,26936787050.600243
2024-01-21,26993523081.853634
2024-01-22,26421819660.215942
2024-01-23,25456736286.800365
2024-01-24,25579093223.302307
2024-01-25,25522017756.272
2024-01-26,25956004596.18473
2024-01-27,26599132221.253227
2024-01-28,26896708046.79418
2024-01-29,26945437635.748383
2024-01-30,27862683248.38302
2024-01-31,27822450248.958347
2024-02-01,27651198247.58371
2024-02-02,28077455958.65312
2024-02-03,28128626801.954235
2024-02-04,28002164845.337837
2024-02-05,28010592070.10889
2024-02-06,28152132302.662987
2024-02-07,28351361026.467827
2024-02-08,29583952383.874756
2024-02-09,31227014882.0463
2024-02-10,31678807095.75257
2024-02-11,32217638094.508675
2024-02-12,33101366480.0325
2024-02-13,34300143160.418884
2024-02-14,35731602329.76369
2024-02-15,37026655635.19535
2024-02-16,37420773677.745476
2024-02-17,37170947073.23311
2024-02-18,37199339683.614296
2024-02-19,37379697688.91658
2024-02-20,37559493866.48061
2024-02-21,37388374156.4059
2024-02-22,37485944903.63288
2024-02-23,37314481757.411125
2024-02-24,37300762384.649864
2024-02-25,37679314273.65344
2024-02-26,38285292621.593544
2024-02-27,41868274064.79074
2024-02-28,44498529955.088585
2024-02-29,47606709890.34534
2024-03-01,47387644240.35648
2024-03-02,47607729725.19043
2024-03-03,47668398126.88267
2024-03-04,49726354232.99489
2024-03-05,51417866173.989876
2024-03-06,51555100656.269745
2024-03-07,52640686008.05319
2024-03-08,53873507982.10226
2024-03-09,54396494525.301895
2024-03-10,55171837422.176704
2024-03-11,56518150078.22222
2024-03-12,57815873307.30604
2024-03-13,59538665873.82153
2024-03-14,59869791300.56906
2024-03-15,57128996284.11006
2024-03-16,56820288303.9334
2024-03-17,55581449387.33026
2024-03-18,56481824294.77356
2024-03-19,53836770262.41633
2024-03-20,52464963523.615944
2024-03-21,54888383825.02966
2024-03-22,53221259193.97958
2024-03-23,52979881724.54708
2024-03-24,53463540942.23583
2024-03-25,55838998017.09512
2024-03-26,57681661293.43262
2024-03-27,57632377809.43343
2024-03-28,58344027092.26941
2024-03-29,57754689941.72329
2024-03-30,57704133548.174866
2024-03-31,57963271461.68615
2024-04-01,57647469475.24291
2024-04-02,54958035505.76885
2024-04-03,54502397936.2451
2024-04-04,55259657394.181656
2024-04-05,56096248257.52754
2024-04-06,56439201972.657196
2024-04-07,57595319552.41644
2024-04-08,59196414634.65143
2024-04-09,58456242421.30138
2024-04-10,57414173337.80401
2024-04-11,58568523851.32732
2024-04-12,58100983981.68521
2024-04-13,55607049986.23706
2024-04-14,53476318640.378914
2024-04-15,54294460184.733475
2024-04-16,52292681333.690155
2024-04-17,51995784043.41122
2024-04-18,51504311576.75221
2024-04-19,52780796185.49245
2024-04-20,53085707937.620224
2024-04-21,53719575377.990234
2024-04-22,54608003058.46078
2024-04-23,55149467471.96001
2024-04-24,54607733280.58424
2024-04-25,53072398007.86151
2024-04-26,52953825192.15785
2024-04-27,52030152029.515526
2024-04-28,52532760480.49865
2024-04-29,51653624969.791374
2024-04-30,50870083025.261284
2024-05-01,47683411720.28403
2024-05-02,47145834722.606964
2024-05-03,48838240553.2686
2024-05-04,51287603338.74763
2024-05-05,51552593079.821266
2024-05-06,51996011543.544334
2024-05-07,51902250978.872314
2024-05-08,50981349935.5469
2024-05-09,50322376782.76668
2024-05-10,50893661692.25078
2024-05-11,49776187281.139534
2024-05-12,49936170012.74034
2024-05-13,50760094828.75637
2024-05-14,50607878056.81478
2024-05-15,51757991300.32825
2024-05-16,54078803203.51517
2024-05-17,54627282470.333855
2024-05-18,55255047122.9236
2024-05-19,55191376798.37069
2024-05-20,55831440319.60985
2024-05-21,58687206860.218796
2024-05-22,58462901143.001396
2024-05-23,57711108186.75329
2024-05-24,56953197676.988
2024-05-25,57888128291.224556
2024-05-26,57914964554.1096
2024-05-27,57980282776.22558
2024-05-28,57582469170.92151
2024-05-29,57348068837.33134
2024-05-30,57519316779.26905
2024-05-31,57447842896.54451
2024-06-01,57118822408.8826
2024-06-02,57254808628.192215
2024-06-03,58219617023.86237
2024-06-04,58884829478.40318
2024-06-05,61071143280.66177
2024-06-06,61535356151.55751
2024-06-07,61532487248.81641
2024-06-08,60348941577.75499
2024-06-09,60409140908.95393
2024-06-10,60641199164.6526
2024-06-11,58815930599.619225
2024-06-12,59071529300.12818
2024-06-13,58491331489.167595
2024-06-14,57434408419.29475
2024-06-15,57125658678.006966
2024-06-16,57282807977.30995
2024-06-17,56952297768.04277
2024-06-18,56148992295.85382
2024-06-19,55885676207.973885
2024-06-20,55868685058.48387
2024-06-21,54916188097.23563
2024-06-22,54955961311.242325
2024-06-23,54938605078.96521
2024-06-24,52577869364.61973
2024-06-25,52086810361.76354
2024-06-26,52372048158.0213
2024-06-27,52119359421.02091
2024-06-28,52101891296.340645
2024-06-29,51762112710.19154
2024-06-30,52216282843.55626
2024-07-01,53790157624.65784
2024-07-02,53460780614.191666
2024-07-03,51892487254.804565
2024-07-04,49992545639.49257
2024-07-05,47741232351.958115
2024-07-06,48708567134.11165
2024-07-07,49124345087.66949
2024-07-08,48169967055.943634
2024-07-09,49459256808.16965
2024-07-10,50320347745.55444
2024-07-11,50315685398.67212
2024-07-12,49990147323.31732
2024-07-13,50755926744.48771
2024-07-14,52154066959.04315
2024-07-15,54923597092.348785
2024-07-16,56459176918.22169
2024-07-17,57662152521.73185
2024-07-18,57067667435.46188
2024-07-19,57639879321.40682
2024-07-20,59267606783.93238
2024-07-21,59580063570.41596
2024-07-22,60407692256.932365
2024-07-23,60120387898.04329
2024-07-24,59483503511.770615
2024-07-25,58104420668.45016
2024-07-26,60511621449.37064
2024-07-27,61509137566.012344
2024-07-28,61155939799.39029
2024-07-29,61902790208.93819
2024-07-30,58387804601.405655
2024-07-31,59615520887.86369
2024-08-01,57851219723.97747
2024-08-02,57753267522.148056
2024-08-03,55313042082.183945
2024-08-04,54189730294.45599
2024-08-05,48265323235.80517
2024-08-06,49922069553.929
2024-08-07,50429446110.96629
2024-08-08,51839399567.87197
2024-08-09,54609518791.688965
2024-08-10,54518937942.00309
2024-08-11,54377568985.84595
2024-08-12,52855388590.18366
2024-08-13,53539364038.84116
2024-08-14,54071477131.1806
2024-08-15,52427925952.4266
2024-08-16,52289516655.61777
2024-08-17,53119221508.33397
2024-08-18,53486817465.40398
2024-08-19,52611388012.400635
2024-08-20,54018493428.88449
2024-08-21,53715973470.29194
2024-08-22,54668415764.22673
2024-08-23,55424258991.34116
2024-08-24,57808258802.49381
2024-08-25,57780130894.448166
2024-08-26,57704838375.72521
2024-08-27,56662671563.277916
2024-08-28,53715161971.81189
2024-08-29,53882886959.55146
2024-08-30,53395087860.01571
2024-08-31,53354985754.79421
2024-09-01,52684121925.52162
2024-09-02,52449279456.56368
2024-09-03,52620467418.66358
2024-09-04,51162340551.09694
2024-09-05,50755288902.88522
2024-09-06,49193290483.0057
2024-09-07,48188228470.011055
2024-09-08,48271943508.87031
2024-09-09,49311799542.9592
2024-09-10,50679980055.124466
2024-09-11,50665352636.600945
2024-09-12,51542383782.97992
2024-09-13,52125950368.53314
2024-09-14,53469239083.40964
2024-09-15,53444728680.92154
2024-09-16,52227789555.3123
2024-09-17,52957265448.508736
2024-09-18,53956840225.27164
2024-09-19,56073920158.73642
2024-09-20,56837667536.35457
2024-09-21,56739096076.424126
2024-09-22,56626887212.27095
2024-09-23,57254769365.44085
2024-09-24,57163465059.89777
2024-09-25,57594711653.61109
2024-09-26,58017689785.101944
2024-09-27,59666066957.34501
2024-09-28,59862547443.52485
2024-09-29,59823640619.59158
2024-09-30,58876182278.99892
2024-10-01,57713010225.626884
2024-10-02,56005453697.14879
2024-10-03,55454422569.06656
2024-10-04,56084842829.06236
2024-10-05,56604403441.48285
2024-10-06,56752040435.28431
2024-10-07,57854009166.97426
2024-10-08,57173196300.438644
2024-10-09,56671858627.258194
2024-10-10,55331012110.91656
2024-10-11,56039026287.496025
2024-10-12,57390635843.817856
2024-10-13,57317119135.31337
2024-10-14,58942325460.48237
2024-10-15,61104921475.90928
2024-10-16,62718439894.46009
2024-10-17,63008376593.40573
2024-10-18,64208359976.16831
2024-10-19,64439674381.81656
2024-10-20,64551655237.75577
2024-10-21,64605596267.4377
2024-10-22,64108472345.96815
2024-10-23,63373116617.5849
2024-10-24,64295716071.44947
2024-10-25,64774155971.30114
2024-10-26,63971467071.13342
2024-10-27,64407771700.272064
2024-10-28,65935648834.78675
2024-10-29,69247063674.16211
2024-10-30,70824621768.62611
2024-10-31,71006906933.94557
2024-11-01,69203205619.58878
2024-11-02,68970524208.60468
2024-11-03,67983157922.690926
2024-11-04,67690226094.01359
2024-11-05,67703489265.251656
2024-11-06,72427171369.14975
2024-11-07,74711306093.89502
2024-11-08,76828131852.78258
2024-11-09,77060903121.01006
2024-11-10,79618445918.30386
2024-11-11,83423499873.82986
2024-11-12,90173093209.20908
2024-11-13,92020506816.1358
2024-11-14,93193270957.20056
2024-11-15,91783274910.87895
2024-11-16,94011068327.04118
2024-11-17,93292067570.72557
2024-11-18,93560449974.06754
2024-11-19,94791739904.24039
2024-11-20,96967440780.68443
2024-11-21,101492740613.69046
2024-11-22,104521242764.80798
2024-11-23,104178679591.86507
2024-11-24,103096402638.90387
2024-11-25,103021984855.33809
2024-11-26,98609943377.83823
2024-11-27,99348428837.40596
2024-11-28,100834133788.94638
2024-11-29,102303418669.55608
2024-11-30,102353488533.51024
2024-12-01,102434615595.56819
2024-12-02,101964232118.79143
2024-12-03,101617983960.12787
2024-12-04,103269443716.20618
2024-12-05,109034295855.66171
2024-12-06,107048352569.26012
2024-12-07,108197308657.86658
2024-12-08,108178117244.2022
2024-12-09,107131734059.15115
2024-12-10,105821449062.77618
2024-12-11,108037193109.56892
2024-12-12,110651019620.77576
2024-12-13,110821549578.31294
2024-12-14,112073219836.32304
2024-12-15,112939771402.17342
2024-12-16,116522849064.24863
2024-12-17,118734757448.47797
2024-12-18,116557113385.26973
2024-12-19,112354977890.31847
2024-12-20,107294879402.74414
2024-12-21,108639052472.30254
2024-12-22,107209474732.53177
2024-12-23,104982589113.8755
2024-12-24,105878808454.35428
2024-12-25,108875935615.94644
2024-12-26,107039692479.06383
2024-12-27,105781788011.74156
2024-12-28,104671086550.85295
2024-12-29,104699276240.68127
2024-12-30,103088273913.40855
2024-12-31,103112061412.36395
2025-01-01,103279153507.21968
2025-01-02,105857847071.63309
2025-01-03,106802990044.51453
2025-01-04,107750948152.23106
2025-01-05,107792492315.53308
2025-01-06,110845273864.6134
2025-01-07,111985248916.92195
2025-01-08,106530471608.75337
2025-01-09,104136234329.1339
2025-01-10,104712153695.67747
2025-01-11,104930492741.84029
2025-01-12,105105136180.08733
2025-01-13,103141530784.78879
2025-01-14,106017437070.34552
2025-01-15,108130997779.8688
2025-01-16,110742722636.58875
2025-01-17,114644499020.58607
2025-01-18,116054228914.68417
2025-01-19,117172989671.54713
2025-01-20,117178145320.34103
2025-01-21,116981145551.43651
2025-01-22,119336980915.04266
2025-01-23,117532766449.3598
2025-01-24,119700118868.25803
2025-01-25,119355337667.3085
2025-01-26,119583545009.46356
2025-01-27,114783661117.58527
2025-01-28,116664260919.27744
2025-01-29,116721394801.39542
2025-01-30,119910619853.79716
2025-01-31,119463020070.66559
2025-02-01,116979369080.1137
2025-02-02,113839097168.7652
2025-02-03,111061370888.16177
2025-02-04,114210314772.14137
2025-02-05,112666481551.68445
2025-02-06,112190468167.73372
2025-02-07,111989402192.50282
2025-02-08,110735020686.92291
2025-02-09,111033151316.11215
2025-02-10,111775476282.07161
2025-02-11,111814059834.33243
2025-02-12,110379662906.21161
2025-02-13,110537064847.9607
2025-02-14,111119428129.85468
2025-02-15,111675008613.20012
2025-02-16,111340649179.51382
2025-02-17,110064912093.9172
2025-02-18,109329058557.82497
2025-02-19,109684715158.31218
2025-02-20,111239506510.36943
2025-02-21,111641815262.1676
2025-02-22,109984986235.15887
2025-02-23,109604395454.93689
2025-02-24,108334492256.43161
2025-02-25,101296340131.49765
2025-02-26,97983358109.89828
2025-02-27,94713752033.32016
2025-02-28,91066601312.26245
2025-03-01,94356400144.0834
2025-03-02,97534239948.07538
2025-03-03,101494685127.64651
2025-03-04,94025257980.82341
2025-03-05,98221781317.51
2025-03-06,100438644009.53348
2025-03-07,97670221017.1918
2025-03-08,95351340717.576
2025-03-09,93608149381.66177
2025-03-10,89213051620.05164
2025-03-11,88783865088.22545
2025-03-12,90324133091.44592
2025-03-13,90131566998.59949
2025-03-14,90707561274.56726
2025-03-15,92032916834.59557
2025-03-16,91451167837.58319
2025-03-17,91215845128.62941
2025-03-18,90564298288.67787
2025-03-19,92053743865.52794
2025-03-20,93840925622.99051
2025-03-21,92619708610.40549
2025-03-22,92657592508.13026
2025-03-23,93059775408.60886
2025-03-24,96121229371.08658
2025-03-25,96270251524.36307
2025-03-26,96396160753.14438
2025-03-27,96271160917.00989
2025-03-28,94271839097.83528
2025-03-29,91960584407.59476
2025-03-30,91537129813.26338
2025-03-31,90944873764.94333
2025-04-01,92606076362.52438
2025-04-02,94053371985.71939
2025-04-03,91553307685.3162
2025-04-04,91976254885.9928
2025-04-05,92063788906.77469
2025-04-06,90840153531.38297
2025-04-07,85663775344.68568
2025-04-08,86998686580.10931
2025-04-09,85553883779.5177
2025-04-10,88987661974.23674
2025-04-11,89563700220.29239
2025-04-12,91927854551.13504
2025-04-13,92569882685.2842
2025-04-14,92607939080.467
2025-04-15,93135441972.21451
2025-04-16,91971474287.71533
2025-04-17,92578228881.80777
2025-04-18,92697820309.13684
2025-04-19,93112352211.95416
2025-04-20,92836940592.20673
2025-04-21,95412591971.18935
2025-04-22,98171347107.13754
2025-04-23,103661767203.70575
2025-04-24,103993387841.19312
2025-04-25,105728642517.46922
2025-04-26,106096899240.99251
2025-04-27,105772049382.60844
2025-04-28,106138437857.30132
2025-04-29,107450433147.84274
2025-04-30,106989745080.3219
2025-05-01,108423761929.04092
2025-05-02,110290816330.88448
2025-05-03,109619106930.14973
2025-05-04,108855501351.27972
2025-05-05,107937240705.09885
2025-05-06,108429731599.99097
2025-05-07,111046304109.85127
2025-05-08,114523016940.04836
2025-05-09,118478320385.96014
2025-05-10,118894413835.5198
2025-05-11,119826430572.85986
2025-05-12,119452472321.52084
2025-05-13,118980989837.7619
2025-05-14,119467927124.48921
2025-05-15,118671974692.20403
2025-05-16,120070870785.34854
2025-05-17,119351617509.33206
2025-05-18,120296423447.30559
2025-05-19,120760956495.54492
2025-05-20,123113898951.46472
2025-05-21,125342185709.83246
