date,price
2022-11-20,16304.076855624
2022-11-21,15814.335280855
2022-11-22,16171.628978315
2022-11-23,16608.009985444
2022-11-24,16596.035758473
2022-11-25,16524.449007721
2022-11-26,16456.156062497
2022-11-27,16459.149543756
2022-11-28,16222.210728731
2022-11-29,16441.979978419
2022-11-30,17186.502572066
2022-12-01,16972.734060775
2022-12-02,17084.873340471
2022-12-03,16923.38287008
2022-12-04,17149.931750963
2022-12-05,16973.372577553
2022-12-06,17085.643141251
2022-12-07,16851.303468632
2022-12-08,17235.014157992
2022-12-09,17149.824203925
2022-12-10,17125.364927689
2022-12-11,17101.038019733
2022-12-12,17179.596038203
2022-12-13,17784.162894053
2022-12-14,17808.716172659
2022-12-15,17338.358126633
2022-12-16,16623.757826144
2022-12-17,16806.485592062
2022-12-18,16742.816663834
2022-12-19,16422.562273279
2022-12-20,16899.331969047
2022-12-21,16816.85370119
2022-12-22,16824.790162442
2022-12-23,16791.455439165
2022-12-24,16848.568708323
2022-12-25,16842.177039906
2022-12-26,16900.081871938
2022-12-27,16701.840210668
2022-12-28,16538.906094002
2022-12-29,16644.379087038
2022-12-30,16604.020520373
2022-12-31,16540.693624777
2023-01-01,16615.969318013
2023-01-02,16674.342536301
2023-01-03,16677.64618585
2023-01-04,16855.174738767
2023-01-05,16832.098988498
2023-01-06,16960.232062475
2023-01-07,16950.861521854
2023-01-08,17074.615395727
2023-01-09,17194.909329453
2023-01-10,17436.902329781
2023-01-11,17996.832553742
2023-01-12,18866.810330617
2023-01-13,19941.780543296
2023-01-14,21019.206614023
2023-01-15,20853.23056949
2023-01-16,21175.337736625
2023-01-17,21156.783931167
2023-01-18,20726.844969426
2023-01-19,21081.671022204
2023-01-20,22705.833678899
2023-01-21,22771.023287022
2023-01-22,22736.66142893
2023-01-23,22984.874976437
2023-01-24,22610.010598273
2023-01-25,23180.422697874
2023-01-26,23024.746180817
2023-01-27,23082.858382123
2023-01-28,23022.232991353
2023-01-29,23797.460894881
2023-01-30,22840.385858797
2023-01-31,23137.323554088
2023-02-01,23725.161796142
2023-02-02,23539.676770197
2023-02-03,23451.577650775
2023-02-04,23340.349585539
2023-02-05,22946.286578591
2023-02-06,22786.483006388
2023-02-07,23294.913648353
2023-02-08,22947.507828568
2023-02-09,21820.886508093
2023-02-10,21630.132979576
2023-02-11,21889.43208005
2023-02-12,21779.874403844
2023-02-13,21807.834274723
2023-02-14,22220.070997481
2023-02-15,24307.875101632
2023-02-16,23756.907281577
2023-02-17,24628.824552173
2023-02-18,24642.790870738
2023-02-19,24284.478003715
2023-02-20,24786.665940846
2023-02-21,24417.387036309
2023-02-22,24146.101364545
2023-02-23,23951.110984233
2023-02-24,23172.286538019
2023-02-25,23157.03810746
2023-02-26,23541.115854494
2023-02-27,23518.123906276
2023-02-28,23155.543746826
2023-03-01,23634.333489124
2023-03-02,23464.336541853
2023-03-03,22367.43302247
2023-03-04,22348.329915388
2023-03-05,22421.885805853
2023-03-06,22415.113659695
2023-03-07,22217.209884905
2023-03-08,21712.651193913
2023-03-09,20376.320007429
2023-03-10,20195.228950273
2023-03-11,20521.556151751
2023-03-12,22095.713398336
2023-03-13,24178.955327975
2023-03-14,24758.765085828
2023-03-15,24470.88205445
2023-03-16,25161.27201752
2023-03-17,27466.67782983
2023-03-18,27107.792183504
2023-03-19,28186.84265236
2023-03-20,27929.16773314
2023-03-21,28264.239610522
2023-03-22,27449.254830807
2023-03-23,28459.735113553
2023-03-24,27595.494748375
2023-03-25,27670.199498497
2023-03-26,28048.469978535
2023-03-27,27182.29955995
2023-03-28,27291.35002105
2023-03-29,28394.997780199
2023-03-30,28041.123080088
2023-03-31,28516.784729689
2023-04-01,28498.944633049
2023-04-02,28236.50873894
2023-04-03,27815.426531248
2023-04-04,28175.330334215
2023-04-05,28197.200341246
2023-04-06,28042.983386488
2023-04-07,27934.438712849
2023-04-08,27968.128047055
2023-04-09,28351.23699385
2023-04-10,29657.974136874
2023-04-11,30260.936109409
2023-04-12,29904.138694719
2023-04-13,30405.027312781
2023-04-14,30468.408700591
2023-04-15,30312.161879659
2023-04-16,30304.807514786
2023-04-17,29467.45982926
2023-04-18,30365.904167541
2023-04-19,28833.217501221
2023-04-20,28255.578248665
2023-04-21,27300.157128516
2023-04-22,27861.640663477
2023-04-23,27606.578347653
2023-04-24,27511.635682161
2023-04-25,28351.218248373
2023-04-26,28352.191320597
2023-04-27,29483.521704992
2023-04-28,29339.994997549
2023-04-29,29217.94404681
2023-04-30,29362.056213625
2023-05-01,28125.501155637
2023-05-02,28654.390133327
2023-05-03,28988.320996249
2023-05-04,28846.461458608
2023-05-05,29520.32226897
2023-05-06,28887.741045523
2023-05-07,28611.439197615
2023-05-08,27696.760785626
2023-05-09,27607.391680919
2023-05-10,27639.733565936
2023-05-11,27024.7657293
2023-05-12,26787.690395918
2023-05-13,26798.126271475
2023-05-14,26911.805273214
2023-05-15,27227.793422559
2023-05-16,27022.713173921
2023-05-17,27389.971511442
2023-05-18,26842.952494718
2023-05-19,26884.37105959
2023-05-20,27093.791101497
2023-05-21,26773.830243665
2023-05-22,26869.686021791
2023-05-23,27222.937746604
2023-05-24,26338.948946999
2023-05-25,26475.607902534
2023-05-26,26717.987553572
2023-05-27,26848.239939592
2023-05-28,28110.313467609
2023-05-29,27759.746663921
2023-05-30,27713.90854753
2023-05-31,27245.47446518
2023-06-01,26824.101499517
2023-06-02,27247.740081457
2023-06-03,27066.371328526
2023-06-04,27315.447587488
2023-06-05,25792.616090233
2023-06-06,27216.615564698
2023-06-07,26346.244545138
2023-06-08,26507.909892203
2023-06-09,26469.581684007
2023-06-10,25858.122892186
2023-06-11,25916.57989638
2023-06-12,25910.362742919
2023-06-13,25872.206458795
2023-06-14,25107.754695881
2023-06-15,25564.599632887
2023-06-16,26327.325669454
2023-06-17,26501.044442234
2023-06-18,26333.092529664
2023-06-19,26779.387461523
2023-06-20,28330.891419808
2023-06-21,30101.764819489
2023-06-22,29935.63210675
2023-06-23,30629.244353336
2023-06-24,30537.816664635
2023-06-25,30454.756974416
2023-06-26,30285.505064071
2023-06-27,30693.546356068
2023-06-28,30083.477245264
2023-06-29,30466.610456894
2023-06-30,30480.781481944
2023-07-01,30583.619599698
2023-07-02,30571.887072871
2023-07-03,31134.713133508
2023-07-04,30775.624022375
2023-07-05,30484.793774424
2023-07-06,29990.05515122
2023-07-07,30315.265402352
2023-07-08,30264.197345257
2023-07-09,30169.870657479
2023-07-10,30394.281146376
2023-07-11,30620.814246978
2023-07-12,30407.41631436
2023-07-13,31446.014971072
2023-07-14,30311.827808131
2023-07-15,30297.971400126
2023-07-16,30237.334785146
2023-07-17,30147.860079212
2023-07-18,29848.032272505
2023-07-19,29919.874838255
2023-07-20,29787.041530356
2023-07-21,29914.682728359
2023-07-22,29710.155935992
2023-07-23,30057.956718715
2023-07-24,29184.901913058
2023-07-25,29222.974630384
2023-07-26,29363.672907979
2023-07-27,29200.244001291
2023-07-28,29314.097387098
2023-07-29,29356.747745917
2023-07-30,29277.755810273
2023-07-31,29233.13636558
2023-08-01,29537.109746927
2023-08-02,29146.636270844
2023-08-03,29176.150596585
2023-08-04,29087.938086008
2023-08-05,29046.800457023
2023-08-06,29044.204375578
2023-08-07,29178.147751873
2023-08-08,29779.561671251
2023-08-09,29585.488077379
2023-08-10,29423.818915978
2023-08-11,29396.84797142
2023-08-12,29412.142274584
2023-08-13,29284.969713744
2023-08-14,29400.586804191
2023-08-15,29170.490397061
2023-08-16,28754.197021113
2023-08-17,26501.58726992
2023-08-18,26042.838256849
2023-08-19,26104.778630798
2023-08-20,26160.700419818
2023-08-21,26119.005958595
2023-08-22,26033.675406586
2023-08-23,26450.008624614
2023-08-24,26134.934254516
2023-08-25,26044.036209289
2023-08-26,26002.015717319
2023-08-27,26082.717178219
2023-08-28,26109.269823929
2023-08-29,27730.503735506
2023-08-30,27297.26143848
2023-08-31,25927.417005779
2023-09-01,25812.330494425
2023-09-02,25853.656842778
2023-09-03,25959.596311463
2023-09-04,25829.364772941
2023-09-05,25784.41351983
2023-09-06,25752.958418589
2023-09-07,26192.333433091
2023-09-08,25907.22813725
2023-09-09,25889.325009463
2023-09-10,25834.580098563
2023-09-11,25133.303106567
2023-09-12,25866.806663158
2023-09-13,26223.436075661
2023-09-14,26531.395566263
2023-09-15,26634.631025001
2023-09-16,26557.768691995
2023-09-17,26520.988254784
2023-09-18,26741.461110949
2023-09-19,27219.296874634
2023-09-20,27115.846446971
2023-09-21,26561.133454199
2023-09-22,26572.038111553
2023-09-23,26573.92347973
2023-09-24,26249.562897845
2023-09-25,26298.634678281
2023-09-26,26204.757590836
2023-09-27,26350.146895428
2023-09-28,27009.013750725
2023-09-29,26917.199101638
2023-09-30,26969.876144073
2023-10-01,27967.510579087
2023-10-02,27615.064885095
2023-10-03,27439.121946705
2023-10-04,27792.111277249
2023-10-05,27435.874615135
2023-10-06,27958.19643735
2023-10-07,27977.5434907
2023-10-08,27948.103651749
2023-10-09,27593.78253444
2023-10-10,27392.247702732
2023-10-11,26842.190439092
2023-10-12,26729.137205815
2023-10-13,26841.136220644
2023-10-14,26863.18356908
2023-10-15,27150.297001407
2023-10-16,28513.309932477
2023-10-17,28417.7217517
2023-10-18,28328.245198135
2023-10-19,28715.748142408
2023-10-20,29677.392888476
2023-10-21,29920.074492651
2023-10-22,30019.380500864
2023-10-23,32953.262760831
2023-10-24,33846.724257332
2023-10-25,34471.986031672
2023-10-26,34174.451552913
2023-10-27,33899.09305644
2023-10-28,34092.630932839
2023-10-29,34556.242814762
2023-10-30,34498.703919464
2023-10-31,34672.289284188
2023-11-01,35457.454912106
2023-11-02,34924.055450443
2023-11-03,34731.381368968
2023-11-04,35048.407834901
2023-11-05,35061.928749196
2023-11-06,35031.268882087
2023-11-07,35436.53762958
2023-11-08,35795.08063071
2023-11-09,36768.420819127
2023-11-10,37344.24900072
2023-11-11,37122.722824307
2023-11-12,37067.69698212
2023-11-13,36549.162048298
2023-11-14,35545.201433454
2023-11-15,37903.662451663
2023-11-16,36201.516111461
2023-11-17,36527.760225307
2023-11-18,36582.368441923
2023-11-19,37413.994607905
2023-11-20,37489.298470802
2023-11-21,35965.360360681
2023-11-22,37464.832932209
2023-11-23,37293.316127427
2023-11-24,37738.931697471
2023-11-25,37809.852866253
2023-11-26,37491.838186008
2023-11-27,37250.169051481
2023-11-28,37802.236043775
2023-11-29,37810.346416541
2023-11-30,37711.818375853
2023-12-01,38688.258741791
2023-12-02,39481.666416063
2023-12-03,39960.275420411
2023-12-04,41974.331772543
2023-12-05,44105.944772599
2023-12-06,43788.288808252
2023-12-07,43270.119559707
2023-12-08,44202.176109436
2023-12-09,43745.491991895
2023-12-10,43757.959937619
2023-12-11,41200.962726102
2023-12-12,41450.819387377
2023-12-13,42931.761826032
2023-12-14,43009.595456374
2023-12-15,41992.014187224
2023-12-16,42247.067881722
2023-12-17,41410.819634576
2023-12-18,42684.182554683
2023-12-19,42250.206182798
2023-12-20,43634.124168496
2023-12-21,43849.699599396
2023-12-22,44003.696021644
2023-12-23,43752.030884784
2023-12-24,43034.971063092
2023-12-25,43638.236302201
2023-12-26,42516.426940283
2023-12-27,43418.467775043
2023-12-28,42600.650633156
2023-12-29,42074.707156188
2023-12-30,42220.611401214
2023-12-31,42208.202176186
2024-01-01,44168.681186875
2024-01-02,44994.673886892
2024-01-03,42821.558989158
2024-01-04,44195.5785621
2024-01-05,44113.699733891
2024-01-06,43956.120717202
2024-01-07,43883.743879052
2024-01-08,46936.185561218
2024-01-09,46105.946078287
2024-01-10,46632.31314805
2024-01-11,46314.355541603
2024-01-12,42893.929605505
2024-01-13,42848.474516407
2024-01-14,41800.932821934
2024-01-15,42587.336038354
2024-01-16,43148.001643427
2024-01-17,42713.859186939
2024-01-18,41261.39479801
2024-01-19,41600.940932545
2024-01-20,41626.107110037
2024-01-21,41541.899457063
2024-01-22,39504.730057584
2024-01-23,39833.454105017
2024-01-24,40123.671058471
2024-01-25,39938.286441559
2024-01-26,41862.93561094
2024-01-27,42119.610494643
2024-01-28,42026.578562321
2024-01-29,43267.609276388
2024-01-30,42892.034530144
2024-01-31,42583.263546634
2024-02-01,43069.043420937
2024-02-02,43170.6585616
2024-02-03,42976.848299908
2024-02-04,42599.35997056
2024-02-05,42648.456921135
2024-02-06,43087.787408143
2024-02-07,44247.415415479
2024-02-08,45338.271189789
2024-02-09,47143.242991071
2024-02-10,47768.995251248
2024-02-11,48189.88179304
2024-02-12,50050.136094564
2024-02-13,49732.145369554
2024-02-14,51790.169297526
2024-02-15,51958.230291055
2024-02-16,52166.434309762
2024-02-17,51684.517492645
2024-02-18,52138.485788737
2024-02-19,51764.313185488
2024-02-20,52286.793725547
2024-02-21,51842.756766256
2024-02-22,51319.500125703
2024-02-23,50841.081094771
2024-02-24,51553.096712831
2024-02-25,51751.884054935
2024-02-26,54478.191083123
2024-02-27,57003.526737308
2024-02-28,62558.582024193
2024-02-29,61298.216861102
2024-03-01,62426.640529192
2024-03-02,62067.866802122
2024-03-03,63053.105439064
2024-03-04,68186.645934322
2024-03-05,64291.536557569
2024-03-06,66145.919278508
2024-03-07,66944.876390536
2024-03-08,68315.251920783
2024-03-09,68508.003962616
2024-03-10,69075.666881957
2024-03-11,72130.553007657
2024-03-12,71467.173503261
2024-03-13,73097.767026941
2024-03-14,71420.031801423
2024-03-15,69497.763192946
2024-03-16,65292.313293313
2024-03-17,68425.415656431
2024-03-18,67708.943609308
2024-03-19,62132.517378734
2024-03-20,67819.05570684
2024-03-21,65535.978448477
2024-03-22,63509.044965231
2024-03-23,64285.802791022
2024-03-24,67310.983268101
2024-03-25,69938.945302002
2024-03-26,70082.05122476
2024-03-27,69435.750403052
2024-03-28,70710.195348633
2024-03-29,69919.055461486
2024-03-30,69702.308747357
2024-03-31,71246.951440601
2024-04-01,69785.925038024
2024-04-02,65440.419225872
2024-04-03,66123.938539074
2024-04-04,68542.177152795
2024-04-05,67978.610234085
2024-04-06,69000.649916478
2024-04-07,69401.97360911
2024-04-08,71624.18486237
2024-04-09,69158.643812077
2024-04-10,70527.88997579
2024-04-11,70106.664130709
2024-04-12,67252.105042266
2024-04-13,64404.825489074
2024-04-14,65752.660047289
2024-04-15,63430.571457368
2024-04-16,63720.501587481
2024-04-17,61328.897988607
2024-04-18,63461.592695107
2024-04-19,63988.818471786
2024-04-20,64894.418691092
2024-04-21,64936.420756774
2024-04-22,66841.666852074
2024-04-23,66406.952443927
2024-04-24,64279.518128575
2024-04-25,64486.183359159
2024-04-26,63802.330049259
2024-04-27,63517.24874341
2024-04-28,63030.433616682
2024-04-29,63797.6796359
2024-04-30,60749.472092164
2024-05-01,58297.574075325
2024-05-02,59135.173360773
2024-05-03,62839.340735694
2024-05-04,63820.451902925
2024-05-05,64010.008652109
2024-05-06,63172.481295513
2024-05-07,62363.057191719
2024-05-08,61215.504008792
2024-05-09,63148.599943097
2024-05-10,60888.216749572
2024-05-11,60776.972079172
2024-05-12,61507.054004121
2024-05-13,62878.783300729
2024-05-14,61569.113005773
2024-05-15,66220.518314328
2024-05-16,65260.879803346
2024-05-17,67053.123265096
2024-05-18,66912.618614037
2024-05-19,66252.712595916
2024-05-20,71430.297002151
2024-05-21,70189.8358177
2024-05-22,69181.200856778
2024-05-23,67906.465342761
2024-05-24,68539.91646553
2024-05-25,69268.445589738
2024-05-26,68508.831108757
2024-05-27,69367.238717557
2024-05-28,68316.635880496
2024-05-29,67577.26558996
2024-05-30,68372.492884341
2024-05-31,67474.954836984
2024-06-01,67704.326418115
2024-06-02,67740.016902225
2024-06-03,68808.293685905
2024-06-04,70600.011166761
2024-06-05,71184.599430592
2024-06-06,70759.588193014
2024-06-07,69325.362388472
2024-06-08,69315.104123397
2024-06-09,69654.160737604
2024-06-10,69493.177609157
2024-06-11,67329.152327243
2024-06-12,68224.51967502
2024-06-13,66700.316965644
2024-06-14,66011.078737137
2024-06-15,66190.487489113
2024-06-16,66615.537821318
2024-06-17,66460.3889791
2024-06-18,65109.31481219
2024-06-19,64907.074607603
2024-06-20,64844.674417978
2024-06-21,64071.62428471
2024-06-22,64239.903488131
2024-06-23,63221.357384375
2024-06-24,60363.234975296
2024-06-25,61770.413870095
2024-06-26,60749.89619402
2024-06-27,61562.6453255
2024-06-28,60317.096979451
2024-06-29,60864.443161934
2024-06-30,62734.393839455
2024-07-01,62819.822269218
2024-07-02,62042.565037101
2024-07-03,60244.680764331
2024-07-04,57189.174124086
2024-07-05,56739.862851072
2024-07-06,58230.484154227
2024-07-07,55880.375377671
2024-07-08,56665.14073352
2024-07-09,57988.303512084
2024-07-10,57704.202284463
2024-07-11,57388.192479167
2024-07-12,57899.288957496
2024-07-13,59152.719138873
2024-07-14,60942.327739963
2024-07-15,64835.489733216
2024-07-16,65162.236252344
2024-07-17,64136.313843607
2024-07-18,63959.569008094
2024-07-19,66689.54880735
2024-07-20,67206.064706149
2024-07-21,68088.139963245
2024-07-22,67607.713399189
2024-07-23,65942.417465228
2024-07-24,65403.535130225
2024-07-25,65749.963619653
2024-07-26,67920.296485703
2024-07-27,68055.408389687
2024-07-28,68242.247444049
2024-07-29,66770.320918483
2024-07-30,66219.051024861
2024-07-31,64679.778647033
2024-08-01,65357.529607674
2024-08-02,61407.295473975
2024-08-03,60738.744925057
2024-08-04,58006.206586687
2024-08-05,53956.261841597
2024-08-06,55959.841073994
2024-08-07,55099.951811467
2024-08-08,61859.031599042
2024-08-09,60912.588533351
2024-08-10,60887.708616415
2024-08-11,58804.234499926
2024-08-12,59350.074332707
2024-08-13,60601.223177897
2024-08-14,58739.19382231
2024-08-15,57624.116928522
2024-08-16,58881.925791512
2024-08-17,59430.791634459
2024-08-18,58438.293742685
2024-08-19,59574.945812941
2024-08-20,59060.126100741
2024-08-21,61144.687628666
2024-08-22,60387.540623214
2024-08-23,64049.685615556
2024-08-24,64157.160613478
2024-08-25,64265.816312729
2024-08-26,62922.586346763
2024-08-27,59526.560879591
2024-08-28,59015.296338879
2024-08-29,59351.579490973
2024-08-30,59156.246036464
2024-08-31,58960.236586646
2024-09-01,57357.716172822
2024-09-02,59108.732358637
2024-09-03,57504.53858622
2024-09-04,57987.846014101
2024-09-05,56132.404732089
2024-09-06,53923.356110719
2024-09-07,54150.938358907
2024-09-08,54792.407557686
2024-09-09,57049.118751143
2024-09-10,57624.161783361
2024-09-11,57381.764445
2024-09-12,58106.951229815
2024-09-13,60620.627472958
2024-09-14,60003.29940083
2024-09-15,59214.802268018
2024-09-16,58211.123231286
2024-09-17,60317.031979463
2024-09-18,61440.412084945
2024-09-19,62966.529319105
2024-09-20,63128.224540748
2024-09-21,63403.402349259
2024-09-22,63582.599569248
2024-09-23,63327.026544502
2024-09-24,64334.142748761
2024-09-25,63151.899594013
2024-09-26,65130.768840232
2024-09-27,65791.002125417
2024-09-28,65934.107094414
2024-09-29,65663.689866623
2024-09-30,63243.275324644
2024-10-01,60872.668543726
2024-10-02,60655.559791968
2024-10-03,60727.863951693
2024-10-04,62103.010472833
2024-10-05,62091.932585194
2024-10-06,62811.799728113
2024-10-07,62287.390105107
2024-10-08,62185.230423728
2024-10-09,60597.150456183
2024-10-10,60195.180737725
2024-10-11,62392.340482932
2024-10-12,63207.770621276
2024-10-13,62829.533686089
2024-10-14,66049.99492708
2024-10-15,66962.219944968
2024-10-16,67647.544147669
2024-10-17,67328.10527003
2024-10-18,68465.619206687
2024-10-19,68388.871289653
2024-10-20,68962.829180457
2024-10-21,67394.857757356
2024-10-22,67351.047935125
2024-10-23,66683.968065423
2024-10-24,68214.052051574
2024-10-25,66585.665355014
2024-10-26,67018.165017027
2024-10-27,67938.554128857
2024-10-28,69845.304531169
2024-10-29,72781.113081581
2024-10-30,72342.62171128
2024-10-31,70264.997355733
2024-11-01,69507.922563956
2024-11-02,69299.160366994
2024-11-03,68803.506262775
2024-11-04,67793.297827048
2024-11-05,69335.425531338
2024-11-06,75620.886069632
2024-11-07,75987.241783207
2024-11-08,76550.021384561
2024-11-09,76630.226314154
2024-11-10,80466.716548335
2024-11-11,88637.420003229
2024-11-12,88264.599745829
2024-11-13,90488.100074978
2024-11-14,87407.512737101
2024-11-15,90947.975094437
2024-11-16,90606.454893807
2024-11-17,89841.471941351
2024-11-18,90534.624596503
2024-11-19,92251.652407383
2024-11-20,94217.022296342
2024-11-21,98509.118591024
2024-11-22,98927.494945534
2024-11-23,97679.46381643
2024-11-24,98015.935528946
2024-11-25,93004.700931033
2024-11-26,91931.830772918
2024-11-27,95981.180572106
2024-11-28,95661.595958179
2024-11-29,97453.247345104
2024-11-30,96513.142346982
2024-12-01,97311.707190843
2024-12-02,95833.136230036
2024-12-03,96031.630977598
2024-12-04,98881.469456182
2024-12-05,97201.500364077
2024-12-06,99973.851506598
2024-12-07,99781.829991982
2024-12-08,101235.371702532
2024-12-09,97353.947008209
2024-12-10,96649.714467715
2024-12-11,101123.618110337
2024-12-12,100000.808365352
2024-12-13,101352.229712923
2024-12-14,101367.010645534
2024-12-15,104721.50151809
2024-12-16,106074.107235412
2024-12-17,106034.913402645
2024-12-18,100355.57614815
2024-12-19,97851.353770758
2024-12-20,97691.434316927
2024-12-21,97202.824968476
2024-12-22,95094.273948622
2024-12-23,94644.910854643
2024-12-24,98695.714007826
2024-12-25,99344.954173672
2024-12-26,95678.312445654
2024-12-27,94331.947270531
2024-12-28,95184.619452886
2024-12-29,93663.447519641
2024-12-30,92627.282131133
2024-12-31,93507.858747415
2025-01-01,94384.176115387
2025-01-02,96852.146812351
2025-01-03,98084.342792808
2025-01-04,98256.738768499
2025-01-05,98364.589465998
2025-01-06,102229.394531897
2025-01-07,96952.09886775
2025-01-08,95016.714409892
2025-01-09,92376.275783461
2025-01-10,94736.626742097
2025-01-11,94559.551672242
2025-01-12,94454.770896388
2025-01-13,94456.349374699
2025-01-14,96574.077687992
2025-01-15,100313.152398284
2025-01-16,100044.579267764
2025-01-17,104160.693584842
2025-01-18,104334.615757244
2025-01-19,101275.337148142
2025-01-20,101764.908601705
2025-01-21,106182.236820181
2025-01-22,103673.535095378
2025-01-23,104067.609912069
2025-01-24,104835.19253556
2025-01-25,104796.040777382
2025-01-26,102552.248742802
2025-01-27,101958.469537456
2025-01-28,101313.112644983
2025-01-29,103718.979398136
2025-01-30,104781.51351001
2025-01-31,102382.394097222
2025-02-01,100674.78762545
2025-02-02,97568.316530249
2025-02-03,101466.860665704
2025-02-04,98118.439216645
2025-02-05,96582.886829191
2025-02-06,96635.418753322
2025-02-07,96558.456309667
2025-02-08,96558.237625011
2025-02-09,96548.578653796
2025-02-10,97399.981613832
2025-02-11,95739.977370792
2025-02-12,97836.188561275
2025-02-13,96561.663999098
2025-02-14,97488.481485365
2025-02-15,97569.951694305
2025-02-16,96149.34845482
2025-02-17,95776.157238527
2025-02-18,95495.891532993
2025-02-19,96554.871562593
2025-02-20,98384.317382403
2025-02-21,96135.155413053
2025-02-22,96564.154142902
2025-02-23,96327.463091278
2025-02-24,91396.766869303
2025-02-25,88755.769335698
2025-02-26,83900.114965248
2025-02-27,84709.14477848
2025-02-28,84441.901223713
2025-03-01,86005.25629681
2025-03-02,94261.532865384
2025-03-03,86124.714187222
2025-03-04,87310.805310783
2025-03-05,90604.080985236
2025-03-06,90001.40087607
2025-03-07,86773.335975554
2025-03-08,86142.983358643
2025-03-09,80751.138933009
2025-03-10,78783.940579343
2025-03-11,82799.108029205
2025-03-12,83884.24578829
2025-03-13,81098.900524362
2025-03-14,83971.709160646
2025-03-15,84391.690876472
2025-03-16,82610.617503439
2025-03-17,84075.365596945
2025-03-18,82780.030486883
2025-03-19,86815.441094707
2025-03-20,84270.843589662
2025-03-21,84009.532917822
2025-03-22,83793.308541926
2025-03-23,85787.709149018
2025-03-24,87327.729696691
2025-03-25,87520.583915306
2025-03-26,86960.855549104
2025-03-27,87227.271580324
2025-03-28,84359.46915506
2025-03-29,82679.17255385
2025-03-30,82356.381111838
2025-03-31,82514.093653978
2025-04-01,85237.587605285
2025-04-02,82526.422152643
2025-04-03,83163.987573877
2025-04-04,83852.007653996
2025-04-05,83595.885501775
2025-04-06,78211.483582
2025-04-07,79179.292267578
2025-04-08,76329.090356324
2025-04-09,82622.170295463
2025-04-10,79596.357322508
2025-04-11,83439.288180438
2025-04-12,85305.097283927
2025-04-13,83600.820100545
2025-04-14,84523.452491495
2025-04-15,83656.49248858
2025-04-16,84105.779421671
2025-04-17,84930.90857601
2025-04-18,84433.750172154
2025-04-19,85126.662443018
2025-04-20,85073.165448581
2025-04-21,87452.046990683
2025-04-22,93576.16588574
2025-04-23,93605.452308732
2025-04-24,93872.814228673
2025-04-25,94773.112006435
2025-04-26,94644.066371201
2025-04-27,93809.337819682
2025-04-28,95030.606454744
2025-04-29,94256.359463181
2025-04-30,94235.753310482
2025-05-01,96426.94522273
2025-05-02,96855.568134394
2025-05-03,95922.868424044
2025-05-04,94326.620485292
2025-05-05,94758.823710555
2025-05-06,96854.531988159
2025-05-07,97026.493769668
2025-05-08,103076.275555129
2025-05-09,102962.540456923
2025-05-10,104630.879299417
2025-05-11,103994.061616746
2025-05-12,102876.830428601
2025-05-13,104184.490392707
2025-05-14,103594.425750907
2025-05-15,103708.851364236
2025-05-16,103556.034939824
2025-05-17,103212.364838855
2025-05-18,106030.637683136
2025-05-19,105629.415804367
2025-05-20,106786.71995834
2025-05-21,109665.863716253
2025-05-22,111560.356938144
2025-05-23,107216.668568706
2025-05-24,107831.363743804
2025-05-25,108861.810377443
2025-05-26,109377.715132631
2025-05-27,109068.456949014
2025-05-28,107838.184311002
2025-05-29,105745.41660358
2025-05-30,104010.919562426
2025-05-31,104687.507429349
2025-06-01,105710.005938228
2025-06-02,105884.742632211
2025-06-03,105434.47745145
2025-06-04,104812.918218807
2025-06-05,101650.738754543
2025-06-06,104409.749679591
2025-06-07,105681.454614176
2025-06-08,105692.24740699
2025-06-09,110261.574859485
2025-06-10,110212.732521096
2025-06-11,108679.976091617
2025-06-12,105979.229023759
2025-06-13,106045.564408192
2025-06-14,105482.906116289
2025-06-15,105554.493830617
2025-06-16,106951.27201815
2025-06-17,104683.424798357
2025-06-18,104722.695052907
2025-06-19,104690.650024581
2025-06-20,103290.105144757
2025-06-21,101532.568384733
2025-06-22,100852.582646488
2025-06-23,105511.624379331
2025-06-24,105976.069298084
2025-06-25,107238.530450163
2025-06-26,106984.012537757
2025-06-27,107078.915606441
2025-06-28,107331.585484636
2025-06-29,108396.616313179
2025-06-30,107132.799107019
2025-07-01,105613.399741631
2025-07-02,108824.444231679
2025-07-03,109602.20483914
2025-07-04,108040.89194001
2025-07-05,108217.468499924
2025-07-06,109215.197718403
2025-07-07,108300.71675785
2025-07-08,108953.191877278
2025-07-09,111327.530542457
2025-07-10,115879.650301125
2025-07-11,117571.02510036
2025-07-12,117418.957450077
2025-07-13,119117.556663276
2025-07-14,119833.674467124
2025-07-15,117678.194934043
2025-07-16,118748.162736775
2025-07-17,119445.36520434
2025-07-18,117988.946644558
2025-07-19,117901.626559009
2025-07-20,117256.920822268
2025-07-21,117482.469777673
2025-07-22,119955.795706077
2025-07-23,118629.055881304
2025-07-24,118354.435174386
2025-07-25,117540.808370857
2025-07-26,117959.542343606
2025-07-27,119418.914051415
2025-07-28,118003.302016078
2025-07-29,117853.308928638
2025-07-30,117833.240879959
2025-07-31,115700.002439158
2025-08-01,113234.605134319
2025-08-02,112554.902322217
2025-08-03,114199.109664608
2025-08-04,115138.686130702
2025-08-05,114128.354088817
2025-08-06,115022.095768309
2025-08-07,117463.474510852
2025-08-08,116688.366631861
2025-08-09,116510.083932138
2025-08-10,119266.925168806
2025-08-11,118773.79960861
2025-08-12,120202.534855032
2025-08-13,123560.993635773
2025-08-14,118405.59579824
