date,input_price,input_mvrv_ratio,input_miner_revenue,input_etf_flows,input_btc_mc,input_eth_mc,input_stablecoin_supply,input_fed_balance_sheet,raw_mvrv_z,raw_puell,raw_price_200w_ratio,raw_stable_30d,raw_dom_proxy_30d_roc,raw_fed_bs_30d_roc,norm_mvrv_z,norm_puell,norm_price_200w_ratio,norm_stable_30d,norm_dom_proxy_30d_roc,btc_score,btc_score_lagged,regime,action
2023-04-24,27511.635682161,1.381178300296,24810274.186372247,,532290845181.534,221819334333.29,122446271724.52002,8593263.0,-0.5803340767549438,1.1635058261390336,1.063653070891131,-0.023231393490938168,-0.01527403986128184,-0.016089698546575493,26.53837126438838,33.5010269706941,10.306376586669893,12.991174475507004,35.591866182467555,23.905906228896825,28.04690822245719,BEAR,EXIT
2023-04-25,28351.218248373,1.420027669157,22906816.990628798,,548359667398.652,225096171581.735,122339566865.65001,8593263.0,-0.5217376374553861,1.076815393948545,1.0956124374542655,-0.023511018029082176,-0.010757515895579162,-0.016089698546575493,28.32154620292503,29.923298860979557,11.118749961021015,12.925178964760164,33.87507830575164,23.52732324361579,30.31061077538803,BEAR,EXIT
2023-04-26,28352.191320597,1.423548393886,23974368.137977097,,548638734338.368,224807445929.171,122335452775.01999,8562768.0,-0.5167336980944376,1.1284271548388005,1.095185819895495,-0.020653160053658914,-0.011521247163574833,-0.019581311062429108,28.4738233612142,32.05332455197147,11.107905792846053,13.599675552154963,34.165382219097495,24.233548859659333,25.68434342034282,BEAR,EXIT
2023-04-27,29483.521704992,1.477024680925,25186729.49447059,,570258039118.577,229940294581.219,122073828938.26997,8562768.0,-0.4359734462188797,1.1880862609271312,1.1383118345991117,-0.02079196828989982,0.001337494468775846,-0.019581311062429108,30.931475377204343,34.515465476400735,12.204123579825152,13.56691476332223,29.27761190903618,25.31193210362847,24.476359807045565,BEAR,EXIT
2023-04-28,29339.994997549,1.470212541775,28301993.621514007,,568153896404.974,228152292773.131,121950711205.3,8562768.0,-0.4467105889932817,1.3358884136899851,1.1322400652253983,-0.021737467675329247,-0.005350509113921209,-0.016445549487924427,30.60472849402047,40.61528414444059,12.049785609306833,13.343762978194917,31.819806649371316,26.928741817844024,24.13837727946765,BEAR,EXIT
2023-04-29,29217.94404681,1.463534273428,26269317.684771374,,565714356650.662,229429843509.54,121969981819.87997,8562768.0,-0.4572022789076903,1.2416283282772405,1.1269943498473092,-0.018276113054762955,-0.005165451906292917,-0.016445549487924427,30.28545109863764,36.72515522612761,11.91644505970096,14.160693665238385,31.749464064461392,25.949263604295282,24.86530150666695,BEAR,EXIT
2023-04-30,29362.056213625,1.470402257877,28558901.223666657,,568513467268.412,227186562478.899,122005895585.08,8562768.0,-0.44710987628643584,1.3511223844143951,1.1319768854340266,-0.015618893983087023,-0.0007346219052509761,-0.016445549487924427,30.603786099541303,41.24399257172733,12.088392021451083,14.787836515309635,30.06524954742528,27.13451280912341,24.451634484987007,BEAR,EXIT
2023-05-01,28125.501155637,1.408272273073,33940994.72185997,,544421676291.201,220608989107.972,122398110724.02,8562768.0,-0.5417234872737575,1.6071208524977445,1.0837828802882654,-0.012506222862271987,-0.0047695400880435335,-0.016445549487924427,28.12447273720969,51.809090612686795,10.90115447452263,15.522472759212253,31.598972975522088,29.05811358067318,23.905906228896825,BEAR,EXIT
2023-05-02,28654.390133327,1.436592482997,26373248.909494128,,554886795897.937,225192198744.264,122291151764.13,8562768.0,-0.49889470440946265,1.2508291954583988,1.1036213329083389,-0.014423585065769462,-0.006209567373654412,-0.016445549487924427,29.44714990466679,37.72542974665986,11.40930059849638,15.069947030439016,32.1463455578111,26.02248913811124,23.52732324361579,BEAR,EXIT
2023-05-03,28988.320996249,1.45181633614,29146219.951688454,,561312171794.58,229058202737.14,121954476733.76,8503994.0,-0.47593991486738246,1.38353517254469,1.115960347983712,-0.017613437532241538,-0.0021031611355760704,-0.023196570801872984,30.156060454548527,43.33811863912932,11.725354617642015,14.317094851838489,30.58544861584022,27.432527809035086,24.233548859659333,BEAR,EXIT
2023-05-04,28846.461458608,1.442232154866,29595790.12726836,,558634329303.221,226033834100.122,121973716562.18001,8503994.0,-0.49067957058255574,1.406179693424034,1.1099615037607606,-0.017750523713096933,0.006563922706437575,-0.023196570801872984,29.70085708973632,44.289263419832295,11.571699012611075,14.284740493448004,27.290980440880688,27.168721902506455,25.31193210362847,BEAR,EXIT
2023-05-05,29520.32226897,1.476466635695,25940012.88802317,,571520224182.882,239911504424.294,122203145307.42996,8503994.0,-0.4388926099271143,1.2342191069472241,1.1353121960871353,-0.014947226367428512,0.0018326697659583058,-0.014873064034222727,31.300188797293583,37.066349974874505,12.221036755448132,14.946359968371773,29.089389516437905,26.251744430895883,26.928741817844024,BEAR,EXIT
2023-05-06,28887.741045523,1.443843173393,32160277.622153327,,559078681902.607,228369002903.679,122213298024.78001,8503994.0,-0.48862122910649336,1.5302785549145357,1.1104468351376506,-0.01634864709135264,0.005117829179880795,-0.014873064034222727,29.764424650874915,49.50182609787701,11.584130388320284,14.770740859494023,27.84065887806878,28.621287014126764,25.949263604295282,BEAR,EXIT
2023-05-07,28611.439197615,1.429877064919,36412892.7954184,,554373015261.668,228246618295.442,122225164310.69,8503994.0,-0.5099513853811106,1.7316980954161276,1.0993073636498338,-0.015588892996792447,0.0031165395412937613,-0.014873064034222727,29.105687493386174,57.96211305649565,11.298801720401768,14.951957332771453,28.60137437862052,30.58492589399789,27.13451280912341,BEAR,EXIT
2023-05-08,27696.760785626,1.378067479397,41312593.64494734,,536032086472.038,222406833247.604,122003118258.59,8503994.0,-0.5886614587771279,1.9626968519282828,1.0637129988311949,-0.0174104736416697,-0.0017476885345374393,-0.014873064034222727,26.83455547210593,67.66482492998175,10.53894280936769,14.517474093235675,30.4503289847695,32.29701544846305,29.05811358067318,BEAR,EXIT
2023-05-09,27607.391680919,1.374090435543,38209064.75621563,,535037100026.69,222246427487.23,121933045338.89001,8503994.0,-0.5946084476058581,1.8132972807849395,1.059842765052146,-0.017721849882970653,-0.0046979954270558455,-0.014873064034222727,26.6497958845057,65.10244676511098,10.78453435450893,14.443204662225098,31.571777945104856,31.75111582137549,26.02248913811124,BEAR,EXIT
2023-05-10,27639.733565936,1.374436923429,38758306.13049327,,534937464538.758,221632027136.726,122025212754.45998,8503017.0,-0.5937245495922697,1.8373208324534036,1.0606343381165642,-0.015847500117893376,-0.009408986328623414,-0.01498624250265046,26.677256610795,69.7238832012452,10.80578854103346,14.890274387215932,33.36248516343176,33.165095166182056,27.432527809035086,BEAR,EXIT
2023-05-11,27024.7657293,1.341912915639,30757645.877788033,,523414877659.307,216323022928.926,121965098044.01999,8503017.0,-0.6428423018030919,1.4573091785659402,1.0365914819423456,-0.017106360902181983,-0.01684510743892298,-0.01498624250265046,25.151278354626072,61.120952931296145,11.218235979539191,14.787616031338924,36.189048836933146,30.906316223513848,27.168721902506455,BEAR,EXIT
2023-05-12,26787.690395918,1.331264514159,28252800.966066543,,518816444750.771,217659652941.876,121883989609.99997,8503017.0,-0.658490209898264,1.3381398950848744,1.0270763394599198,-0.014955537017870668,-0.013836571099360762,-0.012975349274045533,24.665132991025715,59.439524667769625,10.936144443208034,16.347577330590497,36.106939138942096,30.50948046637451,26.251744430895883,BEAR,EXIT
2023-05-13,26798.126271475,1.334669775407,27201169.468345463,,520426027097.336,216032102439.73,121855830193.49002,8503017.0,-0.6527673758958624,1.2885936423655886,1.0270438776685022,-0.015618502721472471,-0.002130584906349986,-0.012975349274045533,24.84292859156227,58.15467691491364,10.935182061758681,16.312200110271178,31.522574441877822,29.777671679277287,28.621287014126764,BEAR,EXIT
2023-05-14,26911.805273214,1.338338944895,31646167.378976703,,521319019334.696,216439514891.845,121857960419.3,8503017.0,-0.646605208426012,1.4983351518808312,1.0309314224514348,-0.015855380366381566,0.009787581925942312,-0.012975349274045533,25.034373296309802,71.17449510523598,11.05043451146178,16.275475475838164,28.501240988850213,32.80546808775504,30.58492589399789,BEAR,EXIT
2023-05-15,27227.793422559,1.352469393563,27460964.450929355,,527655229433.887,218513683684.051,121712060403.83,8503017.0,-0.6246715549923599,1.2996629049200128,1.042570757597273,-0.01722576810885834,0.0102520581314689,-0.012975349274045533,25.715802651513957,58.84180740373599,11.395501118633138,15.918158294902865,28.308190286179382,29.922835642968177,32.29701544846305,BEAR,EXIT
2023-05-16,27022.713173921,1.341803499909,28894329.109568518,,523965691858.866,219562064257.988,121587016852.68,8503017.0,-0.6405098366591682,1.3679274738534584,1.0342235369380115,-0.018259872398233012,0.009422034502194698,-0.012975349274045533,25.223742808569778,63.07936761968168,11.148034482771903,15.64852422126132,28.65317382453547,30.77916765968848,31.75111582137549,BEAR,EXIT
2023-05-17,27389.971511442,1.360182926857,29940353.621080834,,530762551513.487,219124262711.374,121431088370.26999,8456760.0,-0.6122893526561967,1.4172025571771394,1.0477714642040248,-0.01742219539288159,0.015639547095081197,-0.018344831572931986,26.10048987106278,66.13814519628099,11.549684339684832,15.86694151792038,26.068982943194953,31.661559650333597,33.165095166182056,BEAR,EXIT
2023-05-18,26842.952494718,1.332798511609,26524867.47101752,,520544913836.41,217078808863.78,121341338122.81003,8456760.0,-0.6532805053802689,1.25521547678763,1.0263913644098583,-0.01659433065416316,0.0072087195523615755,-0.018344831572931986,24.82698681083007,56.082709146798024,10.915837268136592,16.082800347845385,34.45150909663869,29.50951174541652,30.906316223513848,BEAR,EXIT
2023-05-19,26884.37105959,1.335285312277,28337362.767024245,,521153640362.962,218083824882.05,122379073747.81996,8456760.0,-0.6489837694821917,1.3401785429055002,1.0275163037695434,-0.005343673895193524,-0.002999697825544878,-0.015884885636573642,24.9604767458911,61.356837650515196,10.949187885096773,19.01631531749917,41.336320979930484,32.00326940903341,30.50948046637451,BEAR,EXIT
2023-05-20,27093.791101497,1.345668504663,24491237.703564662,,525040003344.163,218770214155.48,122380812194.53998,8456760.0,-0.6327231661650902,1.1581932201673566,1.0350591635063298,-0.003925871517099222,0.008275311483125103,-0.015884885636573642,25.46565717409111,50.05999983889654,11.172807961770395,19.385995469445362,36.79098397407957,28.97625642213031,29.777671679277287,BEAR,EXIT
2023-05-21,26773.830243665,1.329584607553,27180950.857080676,,519171380714.094,217302257173.687,122388196861.79002,8456760.0,-0.656678027882629,1.2850665909145567,1.0223847388888017,-0.0004800031918014147,0.0018533929121449244,-0.015884885636573642,24.721433416586926,57.93573327926191,10.797054480508764,20.284476912109398,40.16212404746619,31.118658182456336,32.80546808775504,BEAR,EXIT
2023-05-22,26869.686021791,1.331796174941,26089714.647692762,,520821915713.919,218746186925.567,122320111313.38998,8456760.0,-0.6528215752295419,1.2330606674460234,1.0255827849070163,-0.0008212977971331359,-0.0005768776897043804,-0.015884885636573642,24.841244739981715,54.70743731655495,10.891865642422747,20.195487188642414,41.43787716151061,30.48071667406522,29.922835642968177,BEAR,EXIT
2023-05-23,27222.937746604,1.349756710174,28100777.39672338,,527528695688.759,222906967413.973,122141224520.41003,8456760.0,-0.6250860775995094,1.3283703026577858,1.0385764965441777,-0.0023939352412970516,-0.0018530540792180972,-0.015884885636573642,25.70292436501409,60.62383471977336,11.2770848953284,19.78543508385174,42.10779679998758,32.30084791108976,30.77916765968848,BEAR,EXIT
2023-05-24,26338.948946999,1.306148991112,24919808.459038418,,510987979871.22,216837950430.067,121991598154.44,8436255.0,-0.6906562296649152,1.1776652364477234,1.004398931015163,-0.0037132496047159735,-0.005353024349816993,-0.018271057222384535,23.66580699294808,51.268735831859104,10.263836592852053,19.44143486078182,43.94508107951667,29.28041671148855,31.661559650333597,BEAR,EXIT
2023-05-25,26475.607902534,1.312302574122,27418574.499977197,,513295724355.699,217194191610.317,121891099671.99997,8436255.0,-0.680620583690124,1.2957161515301436,1.0091540064532862,-0.003665757572466566,-0.008886390647236397,-0.018271057222384535,23.977591976072095,58.59681054213763,10.404808368964515,19.45381801231934,45.79989636369213,31.421504240366055,29.50951174541652,BEAR,EXIT
2023-05-26,26717.987553572,1.323951129649,28162895.118426893,,517973731437.94,219969209232.791,121946586918.90997,8436255.0,-0.6622624064399837,1.330583125465935,1.0179250480163922,-0.0031786848970523085,-0.010470864477841846,-0.014774778436131841,24.54793931579496,60.76119689818091,10.664839849767963,19.682484365949232,48.256706427019125,32.46569228683161,32.00326940903341,BEAR,EXIT
2023-05-27,26848.239939592,1.330559181986,25998107.76908964,,520461980942.254,220035586188.354,121943699139.71004,8436255.0,-0.6515841043901528,1.2281800111990275,1.02240337788244,-0.001065992602114041,-0.013739589013948117,-0.014774778436131841,24.879690179940887,54.404467927556965,10.797607063127552,20.236211445711824,50.032396551316836,31.263216820485475,28.97625642213031,BEAR,EXIT
2023-05-28,28110.313467609,1.391560954233,29869135.894991327,,544879177078.805,230041639357.483,121944765674.48999,8436255.0,-0.558582043691026,1.4105736719567077,1.0699235945660963,-4.8753555852654173e-05,-0.014499189421545045,-0.014774778436131841,27.76905534870162,65.72665354365576,12.206419485625778,20.635166578198717,50.44503913630171,35.34344278800956,31.118658182456336,BEAR,EXIT
2023-05-29,27759.746663921,1.374801000798,30081310.419439778,,538430950369.498,227805314887.1,121967542490.04002,8436255.0,-0.58352168844144,1.4201668720557616,1.056056511142392,-1.9999427757211308e-05,-0.012320571030354555,-0.014774778436131841,26.994236593919023,66.32215665337276,11.795307736679298,21.382884524784103,49.26153434135237,35.171457801707604,30.48071667406522,BEAR,EXIT
2023-05-30,27713.90854753,1.371662586882,28888057.86305132,,537414074116.498,228588229006.9,121907140898.52997,8436255.0,-0.5877502506272674,1.3642003732779182,1.053793106409685,-0.000809425528794816,-0.0180540624738329,-0.014774778436131841,26.862864662998113,62.84800582590642,11.728205502575308,21.16717765763626,52.37617554818148,34.52919615935469,32.30084791108976,BEAR,EXIT
2023-05-31,27245.47446518,1.347122513076,25879770.427159004,,528464394082.939,225483513769.468,121804756657.59998,8385854.0,-0.6243754342249913,1.2227129175098577,1.0354981362098357,-0.00484773876745459,-0.015041740470933429,-0.020660842381809208,25.725002458749945,54.06509511562783,11.18582200591825,20.063728080623257,50.739772610990265,31.554475390908106,29.28041671148855,BEAR,EXIT
2023-06-01,26824.101499517,1.32755818548,24011215.865679435,,520271910707.113,223850958023.044,121846402591.47,8385854.0,-0.6533870124627965,1.134711697341664,1.019027908156745,-0.0036368058215513477,-0.0170760421744911,-0.020660842381809208,24.82367787496168,48.602371548106525,10.697535893145679,20.39460965616728,51.84487932920652,29.980882809490016,31.421504240366055,BEAR,EXIT
2023-06-02,27247.740081457,1.348499664123,29968754.648332015,,528508990069.212,229335461597.879,121638463178.0,8385854.0,-0.6211844366120695,1.4152316641053948,1.034652244729761,-0.0025912419471889603,-0.01802937311960684,-0.013892295784780684,25.824139588476598,66.01580093774109,11.160744207280509,21.454394747692326,52.3627633924644,34.93777650383464,32.46569228683161,BEAR,EXIT
2023-06-03,27066.371328526,1.339845350422,23187859.387645878,,525209390395.506,227515751048.977,121618195469.12,8385854.0,-0.6339187540526736,1.0955673271305264,1.027311817570192,-0.0029147352649435687,-0.01993592048611048,-0.013892295784780684,25.428512943386895,46.17246349365608,10.943125566404218,22.23544466733679,53.398469305523406,30.035458500363788,31.263216820485475,BEAR,EXIT
2023-06-04,27315.447587488,1.343716524322,26318211.928896833,,529630092281.387,227418753400.945,121647359491.48004,8385854.0,-0.6276513441426176,1.2434699721669173,1.0363058320083147,-0.004548048371027735,-0.006725849419221941,-0.013892295784780684,25.623227294405915,55.353600564196945,11.209767432810386,23.366844039938503,46.222277957601776,31.894576217684044,35.34344278800956,NEUTRAL,HOLD
2023-06-05,25792.616090233,1.276417765634,23742132.648505524,,500593893699.218,218224817446.194,121557159427.15,8385854.0,-0.7290601918754724,1.1223146008886018,0.978161547824915,-0.005368798716952838,-0.01912209430870304,-0.013892295784780684,22.47268213184886,47.832815048395005,9.485987627677185,23.54063004085248,52.95636930897896,29.423937364214613,35.171457801707604,NEUTRAL,HOLD
2023-06-06,27216.615564698,1.3462357416,27942554.344105624,,527295592028.081,226225955928.725,121373745456.28998,8385854.0,-0.6228888349873168,1.3211923605814149,1.0317264701194302,-0.006965986580600991,-0.012113339278446156,-0.013892295784780684,25.771187758569685,60.17826006442254,11.074004964404084,23.723360275688375,49.1489585120832,33.464122229118935,34.52919615935469,BEAR,EXIT
2023-06-07,26346.244545138,1.303228127244,24801098.898241132,,510979921090.634,220285044251.913,121142003227.57999,8389325.0,-0.6875013309719388,1.1737549898780775,0.998343872454841,-0.007058139523818063,-0.011312845004696537,-0.01348413463132736,23.76382261030032,51.02600515096629,10.084324748966251,24.162586703004642,48.714100890783826,30.398311115153994,31.554475390908106,BEAR,EXIT
2023-06-08,26507.909892203,1.312170481703,27357377.26082319,,514279355771.499,222012641423.254,121127227633.67001,8389325.0,-0.6735522294529348,1.2958442281443927,1.0040762730525963,-0.00660869006412812,-0.01139313096294614,-0.01348413463132736,24.197189868633508,58.604760967572304,10.254270884242008,25.0061933277814,48.75771514509276,32.587901893008016,29.980882809490016,BEAR,EXIT
2023-06-09,26469.581684007,1.309627647538,29897598.047064204,,513226142603.121,221018802010.855,120989015927.75,8389325.0,-0.676901483737358,1.4157767396655918,1.0022281043216896,-0.008491661709248755,-0.011415914265118787,-0.013370783570114009,24.093136059524458,66.0496367993698,10.199478982001596,25.540028613456546,48.77009186396888,34.48825929251547,34.93777650383464,BEAR,EXIT
2023-06-10,25858.122892186,1.279906228962,26171869.38564165,,501653860264.203,210950148701.207,121032367470.53998,8389325.0,-0.7213460240672627,1.2395022115202619,0.9786915995876787,-0.007647520384424844,-0.005081045756817226,-0.013370783570114009,22.712344001741442,55.107299665716866,9.501701855432493,25.84897483727525,45.328760750055174,30.901090788634953,30.035458500363788,BEAR,EXIT
2023-06-11,25916.57989638,1.282204028842,27312426.32816203,,502683000962.43,210604043872.248,121044045956.92998,8389325.0,-0.7172895857861926,1.2935724285369705,0.980523279593177,-0.006891337047282509,0.0004025406826619893,-0.013370783570114009,22.838368429484706,58.46373777229805,9.556004923176607,26.125729427596344,42.34987703600716,31.532493074295413,31.894576217684044,BEAR,EXIT
2023-06-12,25910.362742919,1.282415132209,26525960.126524486,,502562686069.17,209462687695.94,120941089257.88998,8389325.0,-0.7163738264211879,1.2555060227557246,0.9799033143378598,-0.007506747392780122,-0.0011878368349698132,-0.013370783570114009,22.866819016410638,56.10074494566906,9.53762506689307,27.641642033799325,43.213827981022526,31.26038605789122,29.423937364214613,BEAR,EXIT
2023-06-13,25872.206458795,1.281288526881,24733726.14631531,,501752262681.719,208703993936.815,120703014354.94,8389325.0,-0.7173867968967154,1.1698619897743476,0.9780647986840261,-0.009477805638515191,-0.0005463259395568354,-0.013370783570114009,22.8353482985903,50.78434505381807,9.483119345479363,26.871762202620005,42.865335916600614,29.760612544180546,33.464122229118935,BEAR,EXIT
2023-06-14,25107.754695881,1.242758133707,19988754.21072783,,487262840554.672,198559274296.621,120506810407.03,8388323.0,-0.7748652502592134,0.9455421756600952,0.9487790652562718,-0.009902469753622523,0.004705344175505388,-0.01348862409660001,21.049621833484142,36.859570682714285,8.614897187957473,26.70589174295491,40.012437589935914,25.259886178752136,30.398311115153994,BEAR,EXIT
2023-06-15,25564.599632887,1.265794710232,24695947.651954345,,495788386559.102,200099209933.717,121453362315.14001,8388323.0,-0.7392602337783875,1.1680763228395006,0.9656444843918902,-0.0010992500761978219,0.011001006878423869,-0.01348862409660001,22.155789736426275,50.67349880839001,9.114899369072745,30.14436003467334,36.59240449629429,29.318985951670363,32.587901893008016,BEAR,EXIT
2023-06-16,26327.325669454,1.303742036635,26376689.089156315,,510906153487.605,206321573355.896,121551436890.65997,8388323.0,-0.6811354421212953,1.2458417325008977,0.9940255503381629,0.0009910849190695181,0.006420575766543424,-0.00809257919108497,23.961596480846655,55.50082887589743,9.956301219889681,30.960828425065568,39.08066136852394,31.60713680781852,34.48825929251547,BEAR,EXIT
2023-06-17,26501.044442234,1.312806147734,24251869.94790565,,514331114457.824,207595972780.227,121165463014.1,8388323.0,-0.6667471518785603,1.144002502442422,1.0001455176939882,-0.0014494245030660657,0.00954603814608146,-0.00809257919108497,24.40860834652856,49.17910332396322,10.137737388280211,30.007584660721818,37.38279646130825,29.884323157844513,30.901090788634953,BEAR,EXIT
2023-06-18,26333.092529664,1.304485514887,25654921.99591594,,511384956032.88,206730774198.461,121169626837.96002,8388323.0,-0.6785829521697669,1.2091422579633861,0.9933779589930681,-0.00988279182723828,0.010117048873199641,-0.00809257919108497,24.040896611447167,53.22268904910249,9.937102344224925,29.058956594352953,37.07260265396478,30.571465469104176,31.532493074295413,BEAR,EXIT
2023-06-19,26779.387461523,1.326002267293,24603204.911032796,,519667661979.177,208507638780.894,121295539843.62001,8388323.0,-0.6453243150787064,1.1584840183896563,1.0097816206472274,-0.008867994348613961,0.011019411826968417,-0.00809257919108497,25.074167776074884,50.07805129658445,10.423414990202096,33.073716908789606,36.58240625844715,30.745744317172157,31.26038605789122,BEAR,EXIT
2023-06-20,28330.891419808,1.401058308786,25134102.3681223,,549330089183.523,215060967094.14,121325422852.09,8388323.0,-0.531203088136114,1.1822931875180214,1.0677790377107386,-0.008683631567022676,0.019446062404081754,-0.00809257919108497,28.619658012155867,51.55601840967715,12.142840685918395,34.090792068854626,32.00474300007055,32.21756325358497,29.760612544180546,BEAR,EXIT
2023-06-21,30101.764819489,1.487688159529,24085572.48991768,,584070487996.789,227581626984.152,121284531468.46002,8362060.0,-0.39961420694256056,1.1323375139848952,1.1339126463935651,-0.008466145377163392,0.02184320014270469,-0.011198142078053586,32.70782903824602,48.45499282594961,14.103476725885075,34.48953680632453,30.70253054318222,32.990475838405125,25.259886178752136,BEAR,EXIT
2023-06-22,29935.63210675,1.479224774259,26962298.154522702,,581473706978.927,225381084937.879,121307610660.22,8362060.0,-0.41168796368263394,1.2658674049832683,1.1270538644776247,-0.006825000023237271,0.025184603556884122,-0.011198142078053586,32.332724530683365,56.74393337849214,13.90013722449542,35.30035220725419,28.88735860736628,34.84961684055188,29.318985951670363,BEAR,EXIT
2023-06-23,30629.244353336,1.511461032551,25157804.37838763,,594588611688.314,227419416441.596,121284170407.06,8362060.0,-0.3622618086802528,1.1804184270028728,1.1525403959070086,-0.005798987455549298,0.030284977957652615,-0.00879477920001237,33.86828416899781,51.439641631832636,14.655725994705229,35.80725842944751,26.11664961869944,33.93429458388562,31.60713680781852,BEAR,EXIT
2023-06-24,30537.816664635,1.506266238891,28896273.45604588,,592912110031.525,225448939889.355,121290389355.24002,8362060.0,-0.3693064991433052,1.3538438340698775,1.1484705958600967,-0.004928254141413291,0.031079015775120844,-0.00879477920001237,33.64942145675647,62.205118026151,14.5350702977554,36.23744822312728,25.685299379417188,36.55726717452659,29.884323157844513,BEAR,EXIT
2023-06-25,30454.756974416,1.501725462895,30017269.605427086,,591387700082.11,228332438014.13,121280662495.37999,8362060.0,-0.37524395275014993,1.4046671636603119,1.144720648807863,-0.005460787713335469,0.027831042744947743,-0.00879477920001237,33.46495810708672,65.36000383117661,14.423897151680196,35.97434756565437,27.449716530497724,37.40539160815414,30.571465469104176,BEAR,EXIT
2023-06-26,30285.505064071,1.490477217783,28616315.00746114,,587134340343.625,223061316934.541,121156791210.48999,8362060.0,-0.3915534580465511,1.3373619011710334,1.1377494559621377,-0.006453042959755462,0.031055864513414466,-0.00879477920001237,32.95825840421032,61.18199308410204,14.217225049444892,35.484119303102304,25.697875987302893,35.91882629637321,30.745744317172157,BEAR,EXIT
2023-06-27,30693.546356068,1.508993136561,27828524.414207354,,595427193050.229,227143144300.653,120992627965.76999,8362060.0,-0.36269616506189845,1.2989001043090806,1.152443783372054,-0.007807942419288172,0.0294677273036843,-0.00879477920001237,33.854789691665566,58.79445614125696,14.652861762407653,34.81472500120682,26.56060991553622,35.663893037030086,32.21756325358497,BEAR,EXIT
2023-06-28,30083.477245264,1.480047953676,21205077.210727714,,584187696961.376,219923192180.685,120899199526.99002,8340914.0,-0.4056875989223092,0.9894447214420414,1.128922128514657,-0.00875923988660543,0.03387765658636965,-0.011301341649819774,32.51914238861051,39.58484507162442,13.955524884055123,34.34473211756554,24.16497584187283,30.0112663631224,32.990475838405125,BEAR,EXIT
2023-06-29,30466.610456894,1.4974352167,28929828.184584595,,591688337868.844,222892015037.671,120715431196.25005,8340914.0,-0.3787380502949822,1.3482187362866769,1.1426570790676804,-0.009775552879809135,0.03533314592170789,-0.011301341649819774,33.35640434315506,61.855937024215216,14.362719343842874,33.84261801470249,23.374301066365632,35.75727223661083,34.84961684055188,BEAR,EXIT
2023-06-30,30480.781481944,1.497404119431,31157538.08757375,,591722375245.767,232417040695.423,120111251045.24002,8340914.0,-0.3781990716331736,1.45020813917794,1.1425491051296297,-0.013903443993738995,0.0243371300056201,-0.005359024853044181,33.37314919977897,68.18698463635839,14.359518284675898,31.80321444784103,29.347737081893726,37.635850451323996,33.93429458388562,BEAR,EXIT
2023-07-01,30583.619599698,1.500071404388,26200679.339244854,,593625140902.565,231096044843.462,120122594219.58998,8340914.0,-0.37354965770728493,1.2180038600309862,1.1457604210511412,-0.014147388311985365,0.029483539895283517,-0.005359024853044181,33.51759604914582,53.77277781341909,14.45472285398393,31.682692636820285,26.552019940323518,33.7970237284507,36.55726717452659,NEUTRAL,HOLD
2023-07-02,30571.887072871,1.500295120753,33401157.077679176,,593627203721.853,232373535009.187,120111729636.08002,8340914.0,-0.3724314007825991,1.5494746627984324,1.144682451572836,-0.012551404399822386,0.03053098755690531,-0.005359024853044181,33.552337780496984,74.34900803797896,14.422764733880648,32.4711958199917,25.983008251539204,39.00648648857264,37.40539160815414,NEUTRAL,HOLD
2023-07-03,31134.713133508,1.525922363387,27452650.418552253,,604507839820.098,234942840998.139,120335884644.93997,8340914.0,-0.33298878857400704,1.2721414903284727,1.1651074692066585,-0.010543741577760946,0.03207365310014065,-0.005359024853044181,34.77773116451167,57.13340063604131,15.028296875365413,33.463090859701026,25.144976187362744,35.25629013112834,35.91882629637321,NEUTRAL,HOLD
2023-07-04,30775.624022375,1.509148391226,27819081.75995108,,598449423994.125,233226523011.071,120411701732.07999,8340914.0,-0.3577660857952646,1.2875786426322389,1.1510496924586389,-0.010157703090025505,0.02854799241794015,-0.005359024853044181,34.00795618287188,58.09167025484915,14.611531719449609,33.653814947886566,27.060243376706794,35.40170734231743,35.663893037030086,NEUTRAL,HOLD
2023-07-05,30484.793774424,1.494037535141,30377946.020272337,,592386606697.315,230045605241.42,120309516965.87,8298312.0,-0.3799798928257837,1.403327807124812,1.1395660756546229,-0.010263833633161856,0.03428194825230135,-0.010439246855478257,33.31782308456133,65.2768625463421,14.271081630250599,33.60138066552509,23.945349895849887,36.6035209774178,30.0112663631224,BEAR,EXIT
2023-07-06,29990.05515122,1.470491737414,26645383.844462976,,583429029204.245,223411633998.657,120013862046.95001,8298312.0,-0.41491338908349673,1.2293723509340968,1.1204910168492503,-0.011204098581844457,0.033336551607294096,-0.010439246855478257,32.232517806900766,54.47848306460627,13.70557116585628,33.136838448394634,24.4589237585417,33.44690848450642,35.75727223661083,NEUTRAL,HOLD
2023-07-07,30315.265402352,1.487208780434,33740876.77186587,,588811434763.891,224666147793.609,119912291161.80997,8298312.0,-0.3887675704929613,1.5543966158530942,1.132038403360578,-0.010150996623853548,0.035861228850644356,-0.010848667801044765,33.04480967415979,74.65454094875618,14.047911809478428,33.65712830830588,23.087427201234206,38.743972467701965,37.635850451323996,NEUTRAL,HOLD
2023-07-08,30264.197345257,1.483788128844,34115021.262275904,,587678367157.987,224139520023.716,120296767602.49002,8298312.0,-0.39310027906754164,1.5689801381149902,1.1295347945801806,-0.006856097075808476,0.03641115131329964,-0.010848667801044765,32.91020214882459,75.5598210187969,13.973688344245103,35.284988565582886,22.788689306596666,39.12937078369272,33.7970237284507,BEAR,EXIT
